from,to,distance
8959,9413,36.4
1285,6763,34.8
7331,6991,98.5
7321,3885,15.2
6133,9348,43.8
5313,431,91.1
4239,2736,79.1
8625,1434,65.8
2216,8558,79.7
4741,5581,45.0
6229,9331,24.3
2717,7485,19.4
9128,9208,19.3
454,3649,63.8
7075,6815,87.9
3618,1267,44.3
9980,9557,86.0
4644,485,37.7
5035,8688,25.4
7903,1723,57.5
4017,6892,48.4
6668,5156,18.2
4823,3902,24.8
4359,8128,43.0
4214,9062,88.6
8947,2215,9.4
6783,7595,32.8
2646,3841,61.0
6222,9521,47.4
1997,9415,87.1
9604,1481,12.7
6794,7273,94.9
6396,1873,54.4
1778,5414,6.1
4140,5884,98.4
7380,6267,24.3
9260,9328,44.0
5990,7389,33.3
9664,461,56.6
3807,2408,93.2
1793,3499,67.6
6502,9097,40.7
5194,793,70.8
5951,3525,99.2
7862,2878,49.7
7442,6079,76.0
2718,717,42.9
928,1293,47.8
7830,925,62.5
310,763,68.7
5903,7413,33.6
9836,1405,55.3
4156,6483,41.2
7929,3120,85.1
6653,9428,44.1
9708,1857,53.4
6851,109,92.6
2413,9559,88.8
9579,4654,11.9
805,4537,33.8
5027,5228,30.1
2162,9577,34.9
4819,5439,80.3
9204,9584,99.5
856,3357,59.2
2106,3402,62.2
1929,6575,7.0
1701,3213,73.8
5064,2156,53.6
24,8990,94.0
9173,6316,90.0
3382,5392,80.6
6175,4228,14.3
2009,7973,99.8
9100,5336,78.2
5752,4939,38.6
4782,8728,90.9
2340,9622,55.8
5168,8956,72.9
5906,4290,44.2
7397,7552,78.5
6595,8791,88.9
453,6284,87.4
8331,778,45.6
3683,8752,11.8
8821,9935,42.9
2905,1929,27.1
158,1098,88.4
5227,4203,64.0
9162,9137,38.8
8248,2442,98.6
9405,4934,82.9
5423,766,81.8
7748,5442,24.1
2791,8753,54.3
4825,9925,11.3
9947,806,31.5
6401,2011,52.6
5795,1072,41.3
9360,7148,82.1
8350,9700,90.3
1971,3753,21.3
8500,9247,60.7
8912,8951,50.0
6791,3237,73.9
4962,4890,91.4
4883,3228,54.8
330,5880,70.6
4605,5294,9.3
3211,2687,23.8
5611,682,40.2
8970,668,87.2
9505,7844,86.2
4511,514,56.5
9245,283,31.1
6070,5574,39.7
2246,2743,20.2
9286,7741,59.4
3259,8205,23.8
7603,1374,5.2
2132,8008,48.7
7717,5995,97.2
8824,9799,83.2
8610,3431,65.7
5736,2188,47.6
6489,3706,85.7
136,6435,5.7
1674,6364,55.8
3110,4588,81.7
4331,7718,98.5
854,9489,9.4
2140,110,68.6
9673,8458,74.1
7728,603,89.8
2371,6309,19.3
8358,4017,55.7
8399,344,12.4
460,1529,12.3
7021,7095,69.9
4780,2541,91.5
9011,3772,47.6
7659,6812,75.5
2709,2157,31.2
3998,4768,10.3
4382,8298,94.8
6705,3021,92.1
223,7861,65.7
9292,8337,40.5
2978,8260,97.9
453,3273,12.1
3873,5504,69.1
6555,5203,71.8
1679,5528,88.0
4111,3866,100.0
154,5663,5.7
563,9955,81.2
8906,5750,74.9
1977,1048,96.5
2836,9691,52.0
6206,704,65.6
4283,4952,11.4
4088,345,57.8
5694,1966,40.2
124,3166,41.0
8606,9387,77.6
8779,6187,51.2
5603,4746,67.9
6718,6143,50.5
6242,9361,41.4
3507,6075,83.1
5103,5747,56.8
1727,4614,22.6
4882,2216,27.3
4612,9491,32.9
8113,403,61.8
1711,4896,7.6
1508,2093,28.1
7528,1064,43.1
819,5488,60.8
3309,9583,76.7
1826,1894,22.0
4096,7921,85.7
6767,5902,59.5
8376,9796,91.3
2229,7836,86.0
8299,8954,15.5
213,4570,25.6
7942,6651,79.4
2683,2791,73.8
7067,8297,53.4
661,142,44.3
6029,200,35.8
1148,8777,60.3
5207,7693,42.4
1156,6329,82.1
8178,679,24.5
4099,8428,66.1
9405,1371,58.7
7720,5374,89.4
7263,7725,67.3
7092,1631,58.1
1530,6765,28.2
5579,7852,9.6
7925,7681,67.2
5009,2395,67.5
2415,936,67.2
5049,2920,34.4
8827,2754,24.1
5315,1394,44.3
4997,8165,98.5
3517,6759,20.2
8669,6290,8.1
5104,922,11.8
5999,5580,38.7
875,9257,58.1
8578,4576,48.2
8206,8879,58.1
5314,1310,73.3
8975,2488,88.9
2022,8996,10.3
2104,6490,72.0
4179,2672,58.1
9402,257,9.3
4357,9951,32.2
7834,8143,59.9
2089,2296,57.9
1489,1123,64.2
6884,7623,66.5
9399,423,9.8
6459,5780,34.0
3163,5367,16.5
769,6927,16.2
618,8874,34.8
8951,7844,88.9
104,7408,40.9
2986,1532,79.7
7871,1929,19.4
3582,6448,22.0
9938,1062,26.5
4211,7912,37.1
2991,2229,50.7
8120,1158,21.7
7710,9252,61.4
4798,9655,36.0
2937,3012,65.8
2788,1722,51.3
950,6279,61.8
6939,6481,9.8
9787,6223,92.1
6439,1522,41.8
7633,1819,7.1
3379,5530,35.4
8258,2757,90.8
7588,7842,68.4
2056,5636,77.2
2950,418,91.1
1155,2428,53.3
6838,8853,51.5
9967,3088,32.0
6361,8610,50.4
8504,2991,80.2
592,4623,23.6
3421,4379,49.0
4060,8339,64.2
929,1120,86.1
5929,8090,96.3
6156,256,91.4
2632,6865,51.1
6885,1512,75.9
2254,1058,30.2
1641,1913,21.3
8370,2880,99.3
1578,2626,58.1
7066,1350,18.9
6245,7439,75.6
9943,6919,92.0
8453,5840,14.8
118,7067,41.1
9858,2507,73.7
9305,3869,83.9
9435,4136,25.2
3416,2261,52.9
1313,7256,65.3
253,2989,81.3
8192,9734,73.8
6421,664,88.6
2480,5202,19.5
539,7587,8.6
4424,878,98.7
3930,6150,64.0
8217,2843,16.9
6267,104,9.8
5418,9792,50.1
4220,2467,60.8
97,1396,31.4
5194,2201,61.3
8672,5577,40.4
8570,6104,10.8
8080,6074,76.6
7946,9235,15.2
9092,9798,78.7
3885,5990,78.5
6916,309,12.3
2715,3348,65.3
8271,518,80.6
5420,5117,59.1
7032,3407,77.1
1326,4604,37.7
7465,8678,32.9
681,7224,45.1
1952,3204,83.5
9932,5229,93.0
2316,5339,12.1
8297,2089,51.4
5964,263,86.0
7578,5651,73.9
4303,9627,22.4
5906,6038,28.9
1348,196,50.7
3405,9238,48.6
3931,2492,60.3
5907,8202,44.5
519,6799,34.0
8686,1034,83.0
2942,8191,11.5
3013,8828,10.2
7108,5374,74.9
5124,1025,33.7
2196,5968,65.0
6116,9004,48.4
3537,2731,21.5
9525,6187,26.0
5189,6070,33.4
8002,3151,91.2
7893,8985,16.3
675,3032,37.4
701,9950,89.9
8749,7223,49.2
7327,9200,70.4
2777,6623,39.0
4907,9306,57.9
7498,3766,35.8
7406,4354,82.0
1549,1881,74.1
9578,1819,30.3
9931,5136,28.1
5975,6002,97.4
1935,1881,22.6
8192,5671,39.2
5241,8730,45.1
9297,4126,29.4
4225,1768,87.8
7730,5805,88.9
9067,3102,26.8
2466,6612,88.1
1906,9908,82.1
6871,5535,34.6
9533,8676,39.6
5216,97,71.3
9459,3831,92.0
5826,2891,5.9
7873,1341,38.8
526,7269,65.9
6152,1290,47.8
5378,1587,96.5
9913,2312,96.4
3389,967,64.3
9906,6076,18.7
5824,9865,77.4
6138,5280,88.6
1962,364,17.3
9347,8426,81.0
1841,9657,47.5
9361,2704,88.3
4818,6925,75.3
3660,3383,73.0
3848,1404,38.2
9611,2543,17.1
3764,5258,86.2
8663,5517,39.2
3201,2037,69.6
9453,4024,27.6
8061,2005,33.9
1962,5603,68.4
3361,6109,36.2
9021,2919,64.6
7408,7032,99.7
3511,5958,48.4
9201,6567,94.1
8949,1152,88.8
2708,9056,68.5
2669,4029,17.4
2224,3855,41.3
6714,8236,96.8
613,5281,46.3
8560,2627,60.9
3363,4059,5.1
9383,2646,41.3
6637,5619,98.5
9988,233,8.1
5398,4479,66.3
2244,9666,10.7
3893,2622,46.3
5547,4996,8.4
7766,655,53.7
9580,9899,25.2
2421,5149,45.4
3045,7954,56.2
7248,5411,81.8
2743,2411,91.4
2064,1289,25.3
4091,3479,99.6
4098,6548,14.0
249,9560,72.0
5536,8327,62.6
4809,8566,80.0
4960,9799,13.7
7318,46,32.9
8850,2420,53.8
253,7229,9.2
7750,1522,6.2
806,1288,55.0
5800,3008,98.5
7061,295,79.7
7053,8380,91.9
7556,29,21.9
6899,416,85.9
2342,8769,8.9
1429,4905,77.9
2211,8813,29.3
9610,3103,27.0
3457,9118,50.8
2828,8775,60.4
5103,6762,8.4
916,7971,34.9
6014,5146,77.5
2583,7928,41.2
2649,5022,36.6
9665,5619,90.1
7511,2537,71.1
249,8202,83.6
3999,3743,9.3
7311,9950,40.4
9338,9776,49.6
8412,5770,8.0
8946,9973,65.2
9003,6181,70.3
5893,1403,78.8
692,6499,81.6
5325,3181,23.4
6231,1564,62.7
5274,5322,43.8
3124,3722,72.2
7331,4069,49.0
5350,9768,44.0
8401,926,17.5
3775,4886,52.3
3239,6111,78.9
6975,8376,52.7
6825,5964,10.4
3213,6107,53.2
8753,6204,86.8
201,349,21.5
1061,6488,48.1
7194,9977,16.2
317,3600,21.9
6542,9253,34.8
7111,6516,41.2
7998,1578,45.0
5096,5289,36.5
9821,9105,44.4
1197,7621,14.8
8864,4721,23.3
3813,226,70.6
2554,3466,19.7
103,1965,24.5
7161,246,50.5
5344,276,36.4
9724,6056,88.0
9464,1921,10.7
8048,3202,43.3
7946,9926,16.4
3074,7423,37.0
7091,5782,96.6
1459,5537,82.9
7568,210,64.0
5094,9774,45.3
1504,9570,30.6
9033,5682,44.7
7638,2269,72.5
491,4573,72.8
4257,5334,60.0
9699,3601,44.2
9352,7225,73.7
8150,5576,35.4
8177,3942,86.8
1636,4582,43.4
2197,9457,17.2
3482,8302,20.0
9422,4462,39.9
2522,7359,62.8
9316,8693,72.3
4186,5266,39.0
7744,5949,79.3
7091,9783,15.2
6766,7674,10.7
9623,2088,68.8
3956,3341,29.8
6266,6747,20.8
9258,467,98.3
8950,7444,66.8
4601,6502,65.1
5067,6744,64.7
9289,1824,25.6
5751,8298,26.0
2644,7148,27.1
743,2335,52.7
9863,4077,76.5
1283,2424,15.9
1534,3146,18.3
5393,508,99.7
4451,1417,55.3
2202,9929,13.0
17,9991,27.3
9630,4340,68.4
4992,9566,12.8
8134,7626,17.2
9080,6903,74.6
361,2444,88.6
6583,646,47.4
5049,5709,86.3
599,3447,14.5
2694,2531,14.4
5729,4791,14.0
8308,7949,79.3
2237,1967,77.4
5603,7377,7.4
651,831,54.5
9642,9768,56.7
1606,8093,25.6
215,2797,13.7
1379,4358,87.9
9730,5418,55.8
445,9390,36.4
1019,2384,42.1
3873,4788,8.9
341,4803,31.2
2460,922,38.5
3127,3286,46.0
6629,4471,48.4
4110,1468,84.9
8611,8024,32.8
6269,7205,78.7
414,2113,93.3
4869,7280,80.1
2214,7858,97.5
2498,4337,20.2
8240,955,81.3
8202,2734,66.2
4721,6986,79.3
2847,1829,99.1
6363,7686,52.8
2295,224,58.2
3655,5796,43.9
174,9961,33.8
1156,5266,65.1
2982,6706,88.6
2128,3254,99.8
3112,507,56.8
8811,252,59.0
9517,9048,53.1
4060,6096,56.8
6245,9275,82.2
2137,2012,60.7
8665,500,84.3
313,6705,7.0
357,9283,65.1
8406,1163,83.0
8851,5255,41.1
6622,4652,66.4
1366,2139,75.5
1918,2049,34.2
7768,1053,84.6
5491,4347,53.5
7812,1872,26.5
8635,8808,46.9
6819,8792,57.9
4830,713,47.4
3591,908,90.3
4532,7831,91.4
1022,5175,5.4
6064,9719,90.3
663,8237,21.9
3663,1179,71.8
4443,3371,87.9
2475,1930,8.6
3044,3429,92.8
7270,1181,66.6
2388,6203,58.4
6081,1660,72.8
5706,9731,65.1
8045,5703,79.3
4099,2827,40.3
3702,9383,39.3
8461,4320,43.9
3043,1779,96.4
7275,8245,59.0
9763,6411,76.4
5326,4523,32.9
3434,4806,81.4
7679,1997,36.9
6855,6273,55.1
2766,1071,36.7
2044,9118,7.9
6743,7467,23.2
2102,8929,87.9
2541,9291,96.2
7040,1182,16.8
4635,5897,94.5
7269,6149,84.0
874,8579,95.9
26,5955,19.9
4965,1250,34.4
9320,8825,26.7
3549,4031,98.8
7061,8261,78.9
5671,4557,24.9
1731,8646,88.2
2360,2285,31.9
5571,8736,39.0
9590,5599,35.2
4510,8578,40.1
3114,2401,51.5
1125,6216,74.7
2928,8391,71.7
2525,4619,58.2
1712,8536,65.0
1038,4493,38.0
8071,5548,79.2
2084,6990,24.4
7514,9739,76.6
5863,6175,74.8
8952,2043,72.8
2140,4295,15.1
1886,108,74.5
4597,6395,99.7
9491,5069,47.0
2144,6190,71.8
3392,3065,29.3
7333,5440,82.4
8838,4964,44.6
3854,3252,49.4
9771,7847,58.1
4500,5521,45.2
4011,8617,75.5
4280,5512,34.6
5117,991,40.0
6689,2238,28.1
5993,6671,12.3
447,5902,51.5
8832,4897,72.4
3409,3142,54.8
4481,2492,74.9
3503,8205,10.2
5158,8824,31.4
271,7470,31.6
5649,4254,49.8
4014,2351,17.3
8227,4433,20.3
2896,5253,6.5
6429,3057,26.9
5478,4532,8.0
2151,4506,27.9
2655,7745,28.6
7132,8206,57.5
3021,3813,58.2
4895,2220,20.4
1666,541,37.8
8458,8433,25.7
7452,3483,19.8
8974,325,12.0
3782,8503,30.3
5168,1053,28.8
8770,7227,69.2
2056,6929,65.0
827,4434,44.2
1157,3648,32.4
4799,3692,5.3
2873,888,47.1
3628,5012,34.8
2697,2444,72.1
3380,3447,82.5
622,1625,90.1
6210,6472,57.4
6334,2539,54.7
330,5750,6.2
679,9099,61.4
3115,280,18.5
9190,5765,20.9
224,1896,82.2
3244,963,59.5
1173,5578,77.4
4349,5976,56.8
2110,6975,45.8
7323,7565,53.6
6435,5445,59.5
9838,3991,93.7
7904,4258,45.0
4013,3839,25.0
306,7789,5.7
2221,1348,57.4
8085,3618,12.1
9551,4382,23.5
4594,8616,98.3
9151,1595,73.9
1645,9258,93.8
1483,6398,38.2
9037,1969,89.0
6883,2895,23.3
4705,60,57.8
9374,8287,13.7
5998,7412,53.1
4035,6792,44.0
5714,8750,49.4
9684,6538,28.8
219,5873,5.7
6730,7187,83.2
3184,8309,11.5
6191,5328,82.2
9159,7038,9.3
3131,7832,35.0
2552,8814,61.8
756,2228,80.7
9215,212,36.1
3438,4878,84.4
6768,8784,33.4
5774,7814,40.1
8086,8950,26.2
247,4644,53.7
718,9532,41.9
5277,9298,75.0
958,1801,16.4
274,1163,71.2
6242,5967,47.7
1966,6869,96.8
64,449,80.8
8180,3490,43.6
2425,5707,87.7
4414,8616,72.9
6658,913,50.4
8234,6652,63.1
392,336,29.5
5008,1024,25.8
6039,3854,85.0
2720,5504,53.5
4559,5305,56.0
8235,256,36.3
3768,7858,70.0
6628,4499,62.9
1293,8456,61.5
2169,7582,37.4
7051,4357,81.8
7287,2752,33.7
9768,4948,98.8
1426,4382,37.7
9265,8841,42.3
3814,5524,49.1
9100,8544,14.2
2871,8462,48.8
864,5614,55.7
4169,4485,72.8
4602,6529,34.4
2326,8425,71.9
7359,1391,64.3
7813,7186,5.9
7675,1627,95.6
5388,4427,17.0
9591,8388,36.2
7453,3182,46.7
2675,2600,32.1
8959,5434,19.4
1841,4696,63.1
3577,1618,61.0
2794,9674,62.2
1005,3383,47.7
7455,7934,98.3
529,2763,63.9
9108,2104,24.7
6507,2501,29.4
5766,2429,38.1
7461,1727,81.8
4942,7711,70.8
780,5681,89.4
8645,1376,82.1
4531,7496,62.5
6699,7186,33.4
5536,6016,25.5
3068,8003,65.5
1787,3459,96.5
4512,468,11.6
4331,8989,60.9
6757,4561,28.9
6938,3962,77.1
1818,5227,95.1
434,227,82.8
440,9910,22.9
6533,597,51.7
9778,1381,83.6
6563,6568,18.3
1496,9542,44.7
3656,4741,79.4
7970,8492,51.8
7527,7156,49.4
9740,1194,48.7
6594,5979,53.8
5295,2268,77.4
2798,4387,92.4
6120,9011,46.0
4697,653,56.3
9366,3896,57.5
975,8315,12.3
5951,7005,57.1
2421,152,98.7
2123,8742,20.5
9372,5766,70.0
447,4039,30.7
3219,3764,25.1
3106,5275,62.1
107,46,18.3
6304,7118,12.2
4643,3094,19.8
5007,8365,49.3
297,3389,88.8
3913,9492,67.2
7379,204,11.7
9854,6350,42.3
2736,1798,89.7
9975,797,91.2
4799,4678,60.1
763,5679,60.7
4487,3655,5.6
754,7639,94.0
5688,8932,17.2
9481,8239,12.3
235,4628,64.1
9594,3490,14.5
1951,3659,77.7
8696,9799,45.9
4721,9859,81.2
6489,8673,41.3
9663,1645,91.3
9171,4341,66.8
2019,5000,38.9
4168,1959,35.4
4477,4309,97.9
1493,1267,73.9
401,7987,91.1
1190,6162,80.9
6393,9758,53.1
2552,4117,60.3
6414,8317,66.9
7102,6595,98.6
6664,7732,6.7
1475,2846,12.5
5708,3174,22.8
2100,6953,67.7
290,4109,41.3
7811,6758,29.6
1387,3634,79.7
7150,6500,68.9
589,4290,97.1
2833,4675,11.0
4025,7612,13.6
4928,819,84.8
729,8723,44.8
4910,5989,11.9
5068,8904,70.7
1335,9783,9.5
2937,3930,27.3
8140,4144,85.3
2678,4494,26.9
8840,176,45.8
1304,7011,96.7
6752,1807,67.1
7217,5843,39.3
8145,9232,66.9
86,6039,36.7
9938,4720,29.9
6415,4645,98.3
9934,9067,42.1
5153,4492,59.9
9249,439,12.6
8353,4163,37.6
3904,4196,47.0
5985,4371,20.7
8886,5067,49.1
6706,8474,64.2
3985,1317,77.2
4165,959,95.8
2235,7855,97.3
5185,4698,43.2
3896,5562,84.8
8275,1665,76.1
8903,8228,17.5
4492,3632,35.5
9550,4398,30.1
6871,6911,26.7
9220,9412,95.6
418,2331,97.5
3902,6593,100.0
7438,408,76.1
884,8398,79.7
8710,391,37.2
9707,7888,29.8
9242,4173,26.2
3046,3380,14.3
3041,2218,10.0
5951,1091,12.7
5105,2642,81.2
2747,989,48.5
3847,4373,42.8
5141,6561,75.5
2824,3848,69.9
208,1433,21.9
7821,3710,41.0
165,283,5.6
3797,20,29.2
7702,1162,97.6
5402,908,69.1
7233,2322,47.3
363,2063,80.6
7530,1786,42.3
4469,6781,39.4
7688,519,11.4
9063,6191,89.8
3675,6064,87.1
1783,5820,51.0
1179,2813,33.3
8798,5993,32.0
7399,4033,76.2
3641,6182,44.4
7165,1891,66.4
4860,4724,32.3
5929,5095,32.4
1219,9780,94.2
5662,9226,88.0
419,9425,91.1
9800,3702,72.1
8350,81,20.3
8903,97,75.8
2986,3460,40.3
7307,1248,59.2
6135,1697,43.6
155,6331,23.9
5165,2538,88.2
6746,68,20.3
1569,4092,43.1
142,7176,69.0
2642,296,18.7
660,3336,53.5
9611,6028,73.0
1873,4211,23.2
4998,5614,32.1
3144,5354,38.1
4269,8912,10.6
3820,3759,88.7
1756,8424,68.5
3753,557,67.1
2118,9653,16.5
5986,5032,99.3
2533,228,8.5
7184,5196,55.5
5093,6082,40.7
8511,3121,56.5
9308,9263,95.0
3978,3389,61.2
3997,1925,33.3
9044,5751,97.5
1125,8679,87.4
8537,4143,13.5
7135,8148,62.1
5832,1457,49.6
9231,1618,19.0
1903,4856,56.9
8840,3776,50.9
3758,4953,80.9
544,4499,41.5
9285,5991,78.1
797,5109,24.7
6071,7240,95.3
260,4645,57.4
7204,3100,54.9
1477,302,94.5
6577,8262,66.6
3833,2653,12.5
7847,3528,31.9
2886,3511,40.4
3915,3577,83.4
3285,331,89.1
7148,3931,74.3
2353,416,63.4
8022,14,79.1
7692,9710,14.7
4304,3148,50.0
3554,606,43.1
8227,4328,29.4
7197,4414,68.0
667,4977,79.9
5269,4879,16.2
7281,3164,95.7
3517,3684,28.7
9555,8323,96.3
9590,7389,89.7
3909,5671,46.9
9336,2190,46.6
9745,6194,60.2
7657,8788,72.5
678,3788,49.1
7783,1178,81.0
349,348,88.9
9054,4026,57.9
5202,2531,64.9
6362,7990,91.5
4759,427,86.5
5334,6653,25.1
3569,27,10.0
4987,8503,87.4
9619,864,12.4
6391,3058,20.2
8332,7736,42.0
9022,8341,61.2
2510,1075,14.9
8836,9130,95.4
2366,9070,48.5
1069,9339,56.1
5949,1561,87.0
3969,8413,92.5
5118,4573,79.1
9907,7701,58.4
2421,6223,29.0
13,8997,94.1
5783,5011,36.1
2246,830,31.7
4007,246,65.2
5961,6948,47.3
1127,5278,36.8
3353,1257,72.1
6777,2943,52.5
9095,4212,71.3
4023,890,52.0
4936,5774,37.6
5481,2148,19.9
8631,5848,88.7
7233,8012,35.2
1977,9735,17.6
5149,6024,30.3
1940,5746,67.8
3530,3830,82.9
1894,1424,64.8
1312,1604,17.3
7746,2537,13.6
7561,5292,62.8
7115,7247,97.2
7750,536,23.9
1835,4363,91.2
8722,7089,75.5
3361,1285,96.8
2975,492,36.0
3497,8161,85.2
3846,3148,16.4
4804,7526,5.3
9730,366,27.4
979,4039,45.6
6642,5597,69.7
4995,6994,18.3
738,9767,73.8
59,8051,97.8
2531,1577,18.6
7306,2629,37.3
6198,5246,87.4
3747,1266,76.4
7618,5239,85.3
868,8716,27.7
4440,2526,71.4
9997,3274,92.8
4853,9932,89.4
9495,1166,28.1
4859,7945,68.4
8179,6284,82.2
166,2295,75.6
2978,4108,70.7
6564,8595,30.1
6698,9038,33.9
6740,8013,97.6
2881,1482,45.7
2214,9554,29.5
8975,5667,89.3
7200,5218,96.8
8643,5010,6.0
9244,464,81.4
9996,1551,96.7
9475,669,50.2
7930,9824,81.6
3250,3754,51.1
4055,4715,64.2
9709,6537,99.8
9549,2077,75.7
7712,4969,81.4
3164,1246,81.2
9806,7045,85.9
6966,8719,20.6
2638,9671,70.5
6427,7047,21.6
5641,6035,6.4
4301,7495,18.8
3858,3172,33.5
5102,891,62.7
5165,5884,42.5
9178,932,17.7
7191,7768,67.4
3141,8426,15.0
6372,208,93.3
4424,9190,52.2
9528,4771,25.6
2103,1212,69.3
7324,9223,88.3
440,8021,76.8
1813,8836,38.2
3846,5832,8.6
3769,8757,6.2
764,7537,91.4
2976,256,32.5
1624,7725,32.5
6220,2337,31.1
7390,4865,98.6
8099,1533,32.5
2270,6387,44.4
1783,9146,6.9
3701,9766,81.0
6292,7786,20.3
5025,6476,44.7
1504,5464,84.3
7103,38,32.7
4877,3295,57.9
5833,9781,30.0
9657,8019,90.6
8816,5527,54.2
5589,7864,54.8
3784,6214,30.0
2153,8017,8.3
159,3673,30.5
4127,3959,5.9
2155,9569,50.1
9159,7890,90.5
6248,6794,80.9
2361,9394,87.2
8718,1178,74.0
2549,9572,44.5
6123,4859,40.0
4461,2795,6.5
3526,4878,65.1
2850,6760,25.4
4417,1648,36.8
7815,9804,63.1
937,6398,27.6
4746,6527,31.4
1953,8366,32.0
7914,3611,16.4
6083,5899,57.8
1434,1979,78.1
3012,1399,51.5
605,6488,29.8
5013,1677,81.8
4314,5316,51.5
468,197,82.6
1468,9100,38.9
499,9811,5.6
559,4899,23.4
5172,164,8.7
6382,7234,39.3
1355,2311,16.1
1023,3574,63.5
2053,7684,98.6
2677,9982,21.9
1733,5576,50.4
1337,111,48.4
725,4800,89.5
8799,6467,69.5
2143,7471,50.7
9995,4858,97.3
8269,2398,53.9
612,2735,27.4
6774,7298,48.0
8887,817,88.2
377,7811,6.4
2458,7302,36.8
36,9132,65.6
1983,2113,5.2
9399,2165,82.4
153,9892,58.2
6209,7576,19.6
2159,7359,83.7
5840,5217,71.5
3281,100,19.0
9690,6925,5.5
9172,2520,8.2
6977,9902,43.4
1292,2113,39.9
9069,3884,14.9
6543,4601,55.4
4317,5708,69.1
4308,4866,56.4
4418,6217,61.7
664,7796,29.8
6777,300,63.7
5388,2651,97.0
3084,7867,82.8
3500,7215,57.6
594,6944,31.3
4622,1489,53.1
1903,9127,90.8
8811,3999,88.9
9691,2019,74.6
7822,1367,51.1
1333,7669,42.7
8885,4736,80.2
378,885,37.6
4690,9087,58.5
4958,8154,99.5
6910,8009,52.2
5717,8772,27.2
3118,1203,27.5
5831,9238,55.0
9950,4116,99.1
4229,9565,90.0
2343,101,15.0
6807,2839,15.4
3689,1451,64.9
8622,810,44.9
8938,9520,42.4
826,2422,71.7
4410,6660,31.8
7011,6752,36.7
6082,1205,64.3
1075,3167,8.4
9239,8090,65.9
8617,3761,48.3
7445,2929,72.4
7757,6214,13.3
6012,34,90.7
8292,2418,11.2
1948,4010,64.3
8241,9835,91.6
9277,4963,58.7
4400,1464,83.6
346,1858,45.7
915,3309,80.1
6254,871,70.5
4616,9262,43.9
3379,2654,73.4
2708,8715,29.8
5887,9931,85.7
5587,2990,51.4
1536,3539,92.8
3185,7889,11.8
9945,2143,79.6
7000,6776,61.0
7924,5232,51.9
2257,6087,76.6
4976,570,31.5
5154,2306,99.4
9647,4414,77.7
80,6406,51.0
9276,842,13.1
2,2210,50.7
5583,895,26.2
3965,110,84.5
842,8978,20.0
1864,4218,39.0
2204,5152,97.1
7067,4792,60.7
8334,1063,29.4
2556,1603,20.5
6066,5728,7.6
7692,3421,6.0
6924,1691,18.7
8815,4346,24.5
302,5891,53.6
346,5458,48.5
5142,8452,55.0
2989,7075,80.8
1434,2437,54.1
2898,6346,90.5
6119,425,63.0
6795,2699,24.7
8521,1949,27.7
823,4574,61.6
1695,2476,96.0
6796,8938,29.4
8620,5510,99.6
7021,7962,7.7
3262,6879,77.7
8900,8877,39.2
4631,7487,89.8
3258,7143,30.8
5477,6732,34.7
3033,4615,18.6
4687,3082,54.0
874,8759,85.5
6741,8440,91.7
5246,4235,12.7
3136,2670,37.8
5131,4299,35.0
5991,4605,34.0
7624,5545,36.0
1988,2586,31.4
4811,8533,71.6
6777,7243,66.8
6215,4863,61.8
9962,8386,44.0
4882,3877,68.4
1743,8787,59.8
1252,1039,69.9
4598,9427,88.5
9655,7525,62.7
6301,8557,88.9
4461,9879,84.7
4305,7815,94.3
5578,9318,62.1
1365,6027,28.7
3140,9473,5.0
7447,6868,91.1
1204,9565,53.9
7509,967,79.5
3481,8822,53.3
1680,3113,76.8
5936,4445,83.9
515,7930,86.6
324,5617,69.8
5589,3652,98.4
4955,3603,27.7
8435,611,78.0
380,5452,30.8
3902,6696,46.2
1322,214,73.1
8805,5671,78.2
9349,6179,21.2
7878,1762,15.8
6453,2696,13.1
6463,9258,20.3
3132,662,60.4
9980,5835,80.5
6194,1893,61.0
8754,808,66.0
3534,954,69.5
9614,3381,67.2
8510,9140,80.9
1654,8150,53.8
7409,3397,14.4
2280,2380,90.8
6262,1222,8.6
7951,3111,14.9
6304,2502,63.8
9182,9097,79.9
6239,765,91.3
7272,5221,29.4
667,1899,62.4
7352,8838,49.4
5375,7793,63.0
8004,8392,39.6
9420,3620,55.2
9320,3171,35.4
6550,4817,49.6
9705,5498,39.2
1142,8468,89.7
2148,768,50.0
7817,4620,21.7
2311,7540,19.8
8673,8882,78.0
7205,3044,57.7
124,2824,45.2
2952,8955,98.7
9581,8565,8.2
6390,4437,62.8
8060,88,22.2
1506,4065,37.1
4063,4194,91.6
192,2675,65.3
3672,2315,18.1
2108,4148,47.7
5862,859,51.9
9581,9313,37.6
5476,6421,35.0
130,7002,96.7
6593,4607,80.8
2596,9360,29.6
3326,7825,18.0
7285,7166,74.0
6681,2664,31.4
3585,2865,8.2
1952,1235,8.9
6629,2019,13.6
436,5487,29.3
7450,1718,22.4
3631,3223,41.8
1729,1886,35.1
2584,2280,12.8
7126,7870,75.3
2337,7853,75.5
9852,631,84.8
2039,4147,10.2
7873,4394,36.8
5803,2580,66.9
7473,4671,13.6
3483,971,36.7
1270,1360,21.5
5867,2519,64.6
1823,5282,91.5
1529,8610,71.9
3979,1791,58.2
2617,7713,39.0
8362,6230,36.0
9732,8688,25.2
3776,8834,14.1
3594,1433,55.8
6485,5266,61.9
8629,7360,17.9
3518,4813,16.0
6509,9377,17.3
